RUN	linebot.LineBotSimulation	linebotsimulation	1593599003853	 	3.3.1
USER	All Check	66	END	1593599017340	1593599017350
USER	All Check	67	START	1593599017401	1593599017401
REQUEST	67		who are you	1593599017402	1593599017405	OK	 
REQUEST	67		parrot	1593599017406	1593599017407	OK	 
REQUEST	67		send location	1593599017408	1593599017409	OK	 
REQUEST	67		send postback	1593599017410	1593599017411	OK	 
USER	All Check	67	END	1593599017401	1593599017412
USER	All Check	68	START	1593599017450	1593599017450
REQUEST	68		who are you	1593599017451	1593599017454	OK	 
REQUEST	68		parrot	1593599017455	1593599017456	OK	 
REQUEST	68		send location	1593599017457	1593599017458	OK	 
REQUEST	68		send postback	1593599017459	1593599017460	OK	 
USER	All Check	68	END	1593599017450	1593599017461
USER	All Check	69	START	1593599017500	1593599017500
REQUEST	69		who are you	1593599017502	1593599017505	OK	 
REQUEST	69		parrot	1593599017506	1593599017507	OK	 
REQUEST	69		send location	1593599017508	1593599017509	OK	 
REQUEST	69		send postback	1593599017510	1593599017511	OK	 
USER	All Check	69	END	1593599017500	1593599017512
USER	All Check	70	START	1593599017551	1593599017551
REQUEST	70		who are you	1593599017553	1593599017556	OK	 
REQUEST	70		parrot	1593599017557	1593599017557	OK	 
REQUEST	70		send location	1593599017559	1593599017559	OK	 
REQUEST	70		send postback	1593599017561	1593599017561	OK	 
USER	All Check	70	END	1593599017551	1593599017562
USER	All Check	71	START	1593599017600	1593599017600
REQUEST	71		who are you	1593599017601	1593599017604	OK	 
REQUEST	71		parrot	1593599017606	1593599017607	OK	 
REQUEST	71		send location	1593599017608	1593599017609	OK	 
REQUEST	71		send postback	1593599017611	1593599017611	OK	 
USER	All Check	71	END	1593599017600	1593599017612
USER	All Check	72	START	1593599017651	1593599017651
REQUEST	72		who are you	1593599017653	1593599017658	OK	 
REQUEST	72		parrot	1593599017659	1593599017660	OK	 
REQUEST	72		send location	1593599017662	1593599017663	OK	 
REQUEST	72		send postback	1593599017665	1593599017666	OK	 
USER	All Check	72	END	1593599017651	1593599017667
USER	All Check	73	START	1593599017700	1593599017700
